target_name,method,category,quantile,threshold,precision,recall,f1,fpr
best_overall,imagenet_padim,screw,0.926,2180.1062458496112,0.8780487804878049,0.3025210084033613,0.45,0.12195121951219512
best_overall,imagenet_padim,screw,0.931,2277.901009643555,0.8918918918918919,0.2773109243697479,0.4230769230769231,0.0975609756097561
best_overall,imagenet_padim,screw,0.936,2371.0556308593755,0.9142857142857143,0.2689075630252101,0.4155844155844156,0.07317073170731707
best_overall,imagenet_padim,screw,0.942,2434.4676899414058,0.90625,0.24369747899159663,0.3841059602649007,0.07317073170731707
best_overall,imagenet_padim,screw,0.947,2487.3110725097654,0.90625,0.24369747899159663,0.3841059602649007,0.07317073170731707
best_overall,imagenet_padim,screw,0.952,2540.154455078125,0.9285714285714286,0.2184873949579832,0.35374149659863946,0.04878048780487805
best_overall,imagenet_padim,screw,0.957,2592.9978376464837,0.9259259259259259,0.21008403361344538,0.3424657534246575,0.04878048780487805
best_overall,imagenet_padim,screw,0.963,2656.409896728515,0.9230769230769231,0.20168067226890757,0.3310344827586207,0.04878048780487805
best_overall,imagenet_padim,screw,0.968,2711.3091289062495,0.96,0.20168067226890757,0.3333333333333333,0.024390243902439025
best_overall,imagenet_padim,screw,0.973,2803.98459765625,0.9565217391304348,0.18487394957983194,0.30985915492957744,0.024390243902439025
best_overall,imagenet_padim,screw,0.978,2896.660066406249,1.0,0.17647058823529413,0.3,0.0
best_overall,imagenet_padim,screw,0.983,2989.3355351562495,1.0,0.16806722689075632,0.28776978417266186,0.0
best_overall,imagenet_padim,screw,0.989,3100.5460976562495,1.0,0.15126050420168066,0.26277372262773724,0.0
best_overall,imagenet_padim,screw,0.994,3193.22156640625,1.0,0.15126050420168066,0.26277372262773724,0.0
best_overall,imagenet_padim,screw,0.999,3285.8970351562507,1.0,0.15126050420168066,0.26277372262773724,0.0
best_overall,imagenet_padim,tile,0.9,1215.3077636718751,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.12121212121212122
best_overall,imagenet_padim,tile,0.905,1227.2777697753907,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.12121212121212122
best_overall,imagenet_padim,tile,0.91,1247.0583007812497,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.12121212121212122
best_overall,imagenet_padim,tile,0.916,1312.971772460938,0.975609756097561,0.9523809523809523,0.963855421686747,0.06060606060606061
